RunNumber,DataCategory,Date,TriggerNumbers,TriggerRates/Hz,RunType,TriggerType,LTBthrd:Nhit >,LTBthrd:Esum,LTBthrd:LowEsum,LTBthrd:HighEsum,PeriodFreq/ Hz,FEEthrd,FEEMaxHitPerCh,PMTHV,ACULEDfrequency/Hz,ACULED:NAME,LEDdriveVoltage/V,position/m,2ndLEDName,DoublePulseInterval/us,2ndLEDdriveVoltage/V,position/m,Comments,Description
4150,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,60,-7.17,4,HV on; all cable connect,test with ACU LED on
4151,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,70,-7.17,4,HV on; all cable connect,test with ACU LED on
4152,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,80,-7.17,4,HV on; all cable connect,test with ACU LED on
4153,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,90,-7.17,4,HV on; all cable connect,test with ACU LED on
4154,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,100,-7.17,4,HV on; all cable connect,test with ACU LED on
4155,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,150,-7.17,4,HV on; all cable connect,test with ACU LED on
4156,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,200,-7.17,4,HV on; all cable connect,test with ACU LED on
4157,double pulse,07/07/2010,18000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4158,double pulse,07/07/2010,18000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4159,double pulse,07/07/2010,18000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4160,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4161,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1,-7.17,2,HV on; all cable connect,test with ACU LED on
4162,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4163,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4164,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4165,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4166,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2,-7.17,2,HV on; all cable connect,test with ACU LED on
4167,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4168,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4169,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4170,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4171,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3,-7.17,2,HV on; all cable connect,test with ACU LED on
4172,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4173,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4174,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4175,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4176,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4,-7.17,2,HV on; all cable connect,test with ACU LED on
4177,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4178,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4179,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4180,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4181,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5,-7.17,2,HV on; all cable connect,test with ACU LED on
4182,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4183,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4184,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4185,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4186,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6,-7.17,2,HV on; all cable connect,test with ACU LED on
4187,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4188,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4189,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4190,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4191,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7,-7.17,2,HV on; all cable connect,test with ACU LED on
4192,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4193,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4194,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4195,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4196,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8,-7.17,2,HV on; all cable connect,test with ACU LED on
4197,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4198,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4199,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4200,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4201,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9,-7.17,2,HV on; all cable connect,test with ACU LED on
4202,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.2,-7.17,2,HV on; all cable connect,test with ACU LED on
4203,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.4,-7.17,2,HV on; all cable connect,test with ACU LED on
4204,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.6,-7.17,2,HV on; all cable connect,test with ACU LED on
4205,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.8,-7.17,2,HV on; all cable connect,test with ACU LED on
4206,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,10,-7.17,2,HV on; all cable connect,test with ACU LED on
4207,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,11,-7.17,2,HV on; all cable connect,test with ACU LED on
4208,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,12,-7.17,2,HV on; all cable connect,test with ACU LED on
4209,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,13,-7.17,2,HV on; all cable connect,test with ACU LED on
4210,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,14,-7.17,2,HV on; all cable connect,test with ACU LED on
4211,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,15,-7.17,2,HV on; all cable connect,test with ACU LED on
4212,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,16,-7.17,2,HV on; all cable connect,test with ACU LED on
4213,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,17,-7.17,2,HV on; all cable connect,test with ACU LED on
4214,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,18,-7.17,2,HV on; all cable connect,test with ACU LED on
4215,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,19,-7.17,2,HV on; all cable connect,test with ACU LED on
4216,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,20,-7.17,2,HV on; all cable connect,test with ACU LED on
4217,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,22,-7.17,2,HV on; all cable connect,test with ACU LED on
4218,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,24,-7.17,2,HV on; all cable connect,test with ACU LED on
4219,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,26,-7.17,2,HV on; all cable connect,test with ACU LED on
4220,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,28,-7.17,2,HV on; all cable connect,test with ACU LED on
4221,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,30,-7.17,2,HV on; all cable connect,test with ACU LED on
4222,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,35,-7.17,2,HV on; all cable connect,test with ACU LED on
4223,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,40,-7.17,2,HV on; all cable connect,test with ACU LED on
4224,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,45,-7.17,2,HV on; all cable connect,test with ACU LED on,
4225,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,50,-7.17,2,HV on; all cable connect,test with ACU LED on,
4226,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,60,-7.17,2,HV on; all cable connect,test with ACU LED on,
4227,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,70,-7.17,2,HV on; all cable connect,test with ACU LED on,
4228,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,80,-7.17,2,HV on; all cable connect,test with ACU LED on,
4229,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,90,-7.17,2,HV on; all cable connect,test with ACU LED on,
4230,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,100,-7.17,2,HV on; all cable connect,test with ACU LED on,
4231,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,150,-7.17,2,HV on; all cable connect,test with ACU LED on,
4232,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,200,-7.17,2,HV on; all cable connect,test with ACU LED on,
4233,test: error,07/07/2010,20000,1000,pedestal,period,~,~,~,~,~,0,5,2.00E+07,~,~,~,~,~,~,~,~,HV on; all cable connect,test,run when selfTest running
4234,test,07/07/2010,20000,1000,pedestal,period,~,~,~,~,~,0,5,2.00E+07,~,~,~,~,~,~,~,~,HV on; all cable connect,test,run when selfTest running
4235,pickup test: LED off,07/07/2010,420000,890,physics,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,~,~,~,~,~,~,~,~,HV on; all cable connect,test with ACU LED on,"turn off the HV of   ladder # 1 Column #1, ladder # 3 Column #2, ladder # 6 Column #2"
4236,pickup test: LED on,07/07/2010,520000,1380,physics,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,~,~,~,~,HV on; all cable connect,test with ACU LED on,"turn off the HV of   ladder # 1 Column #1, ladder # 3 Column #2, ladder # 6 Column #2"
4237,ACU C test: tag,07/07/2010,30000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-6.8,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on,
4238,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-6.8,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on,
4239,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-6.9,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on,
4240,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4241,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.1,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4242,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4243,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.3,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4244,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.4,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4245,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.5,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4246,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.6,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4247,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.7,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4248,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.8,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4249,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.9,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4250,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-8,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4251,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-8.1,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4252,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-8.2,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4253,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-8.3,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4254,ACU C test,07/07/2010,16000,1660,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-8.4,3.14,~,~,~,~,HV on; all cable connect,test with ACU LED on
4255,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.59,~,~,~,~,HV on; all cable connect,test with ACU LED on
4256,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.69,~,~,~,~,HV on; all cable connect,test with ACU LED on
4257,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.79,~,~,~,~,HV on; all cable connect,test with ACU LED on
4258,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.89,~,~,~,~,HV on; all cable connect,test with ACU LED on
4259,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.99,~,~,~,~,HV on; all cable connect,test with ACU LED on
4260,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.09,~,~,~,~,HV on; all cable connect,test with ACU LED on
4261,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.19,~,~,~,~,HV on; all cable connect,test with ACU LED on
4262,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.29,~,~,~,~,HV on; all cable connect,test with ACU LED on
4263,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.39,~,~,~,~,HV on; all cable connect,test with ACU LED on
4264,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.49,~,~,~,~,HV on; all cable connect,test with ACU LED on
4265,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.59,~,~,~,~,HV on; all cable connect,test with ACU LED on
4266,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.69,~,~,~,~,HV on; all cable connect,test with ACU LED on
4267,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.79,~,~,~,~,HV on; all cable connect,test with ACU LED on
4268,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.89,~,~,~,~,HV on; all cable connect,test with ACU LED on
4269,ACU C Z scan,07/07/2010,18000,1500,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.99,~,~,~,~,HV on; all cable connect,test with ACU LED on
